48.4276 	EXP 	text: autoDraw = True
51.9235 	DATA 	Keypress: space
51.9393 	EXP 	text: autoDraw = False
51.9393 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
51.9393 	EXP 	real_image: image = u'baby_duck.png'
51.9393 	EXP 	fixation_cross: autoDraw = True
52.4337 	EXP 	fixation_cross: autoDraw = False
52.4500 	EXP 	real_image: autoDraw = True
53.4352 	EXP 	real_image: autoDraw = False
53.4518 	EXP 	instructions: autoDraw = True
53.7131 	DATA 	Keypress: y
53.7144 	EXP 	New trial (rep=0, index=5): {u'correctAns': u'n', u'image': u'daffy_duck.png'}
53.7454 	EXP 	real_image: autoDraw = False
53.7454 	EXP 	fixation_cross: autoDraw = False
53.7454 	EXP 	instructions: autoDraw = False
53.7454 	EXP 	text: autoDraw = True
53.7454 	EXP 	text: autoDraw = False
53.7454 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
53.7454 	EXP 	real_image: image = u'daffy_duck.png'
53.7454 	EXP 	fixation_cross: autoDraw = True
54.2235 	EXP 	fixation_cross: autoDraw = False
54.2398 	EXP 	real_image: autoDraw = True
55.2280 	EXP 	real_image: autoDraw = False
55.2451 	EXP 	instructions: autoDraw = True
55.4390 	DATA 	Keypress: n
55.4403 	EXP 	New trial (rep=0, index=6): {u'correctAns': u'y', u'image': u'duck3.png'}
55.4711 	EXP 	real_image: autoDraw = False
55.4711 	EXP 	fixation_cross: autoDraw = False
55.4711 	EXP 	instructions: autoDraw = False
55.4711 	EXP 	text: autoDraw = True
55.4711 	EXP 	text: autoDraw = False
55.4711 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
55.4711 	EXP 	real_image: image = u'duck3.png'
55.4711 	EXP 	fixation_cross: autoDraw = True
55.9455 	EXP 	fixation_cross: autoDraw = False
55.9619 	EXP 	real_image: autoDraw = True
56.9471 	EXP 	real_image: autoDraw = False
56.9633 	EXP 	instructions: autoDraw = True
57.1469 	DATA 	Keypress: y
57.1483 	EXP 	New trial (rep=0, index=7): {u'correctAns': u'y', u'image': u'duck.png'}
57.1790 	EXP 	real_image: autoDraw = False
57.1790 	EXP 	fixation_cross: autoDraw = False
57.1790 	EXP 	instructions: autoDraw = False
57.1790 	EXP 	text: autoDraw = True
57.1790 	EXP 	text: autoDraw = False
57.1790 	EXP 	real_image: size = array([ 0.46875,  0.75   ])
57.1790 	EXP 	real_image: image = u'duck.png'
57.1790 	EXP 	fixation_cross: autoDraw = True
57.6532 	EXP 	fixation_cross: autoDraw = False
57.6695 	EXP 	real_image: autoDraw = True
58.6547 	EXP 	real_image: autoDraw = False
58.6709 	EXP 	instructions: autoDraw = True
58.9014 	DATA 	Keypress: n
